created_at,default_profile,default_profile_image,description,favourites_count,followers_count,friends_count,geo_enabled,id,lang,location,profile_background_image_url,profile_image_url,screen_name,statuses_count,verified,tweet_ids,account_type
Sun Apr 25 20:57:44 +0000 2010,True,True,,98,2,0,False,137112436,en,,http://abs.twimg.com/images/themes/theme1/bg.png,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,ldwjmc,123,False,137112436,bot
Tue Mar 22 06:04:29 +0000 2011,False,False,"part time swisher princess, full time sad girl.",2171,41,140,False,270213670,en,"sf, 415, usa",http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/378800000527906780/0d624da6f6507e0f3d970ee3c7887c5f_normal.jpeg,girlystink,668,False,270213670,bot
Fri Mar 17 23:50:10 +0000 2017,True,False,,28,0,0,False,842885801981558785,en,,,http://pbs.twimg.com/profile_images/842889899674161152/IGx-DiIj_normal.jpg,ewert_kaylee,148,False,842885801981558785,human
Wed Dec 09 20:42:24 +0000 2009,False,False,Keep an eye out for my memoires Cloudy With a Chance of Diarrhea at Barnes and Noble,1741,36,0,False,95727623,en,Philadelphia,http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/1638338058/375460_10150501711783943_686968942_11339327_253740046_n_normal.jpeg,thelucaskillion,2777,False,95727623,human
Thu Nov 08 19:27:20 +0000 2012,False,False,Interests include #bodybuilding #fitness #investing #economics #COBOL #helpYOUgetGAINS (formally @whey2muscle) #helpYOUgetGIFTS,60975,20246,20745,True,935242836,en,"Missouri, USA",http://abs.twimg.com/images/themes/theme15/bg.png,http://pbs.twimg.com/profile_images/942970952962293766/pXnIW21X_normal.jpg,helpYOUgetGAINS,296249,False,935242836,human
Fri Jun 06 22:40:57 +0000 2014,True,False,Software  and Technology Services,2531,10,0,False,2551098480,en,Tennessee,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/527597910314082304/igLfo_xe_normal.jpeg,misgrpou,2769,False,2551098480,bot
Thu Nov 12 14:51:06 +0000 2015,True,False,,2183,8,12,False,4213430234,en,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/664818901113376768/4uDz3R6I_normal.jpg,ginnieburke,3111,False,4213430234,bot
Tue Sep 28 21:16:17 +0000 2010,True,False,,104,2,0,False,196319871,es,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1241711927/P1020118_normal.JPG,africa63,158,False,196319871,bot
Wed Nov 07 20:35:27 +0000 2012,True,False,,37,40,783,True,932877024,en,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/2827500177/32f4ea2b9b0d6aa9fdb8226f3d138c2c_normal.jpeg,harryjonesb,119,False,932877024,human
Tue Nov 03 09:40:52 +0000 2015,True,False,So far away and now I just need you here.,5233,21,48,False,4111440732,en,Buenos Aires - Argentina,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/769076923523821569/qBjGYEZ__normal.jpg,FutchTena,5356,False,4111440732,bot
Tue Jun 23 04:52:39 +0000 2009,True,False,"Husband, Father, Brother, Leader, Coach, mentor, friend. Views are my own",16275,328,358,True,49888855,en,Detroit born➡️Diego 2 the Bay,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1101939734291525632/SNWSeJQK_normal.jpg,nelsot1,3253,False,49888855,human
Sun Oct 02 22:52:29 +0000 2011,False,False,,7401,172,0,True,384019571,en,,http://abs.twimg.com/images/themes/theme4/bg.gif,http://pbs.twimg.com/profile_images/842069208603230208/MWZkzxkr_normal.jpg,ericacorrado,8093,False,384019571,bot
Fri Nov 23 15:27:11 +0000 2012,False,False,‏بسم الله الرحمن الرحيم,2199,454,0,True,966305262,en,,http://abs.twimg.com/images/themes/theme11/bg.gif,http://pbs.twimg.com/profile_images/563570217003929600/me6vkGvu_normal.jpeg,poooja_3,5591,False,966305262,human
Sun Sep 04 19:28:22 +0000 2016,True,False,"El canal de Tecnología de https://t.co/C9jg9Vbj2W tiene artículos y noticas sobreInernet, dispositivos móviles,wemastering y todo lo que tenga botones y gaste corriente.",57,0,0,False,772516671772917760,en,,,http://pbs.twimg.com/profile_images/772518658899865600/283fCSTS_normal.jpg,MaoMaojaki1717,145,False,772516671772917760,human
Mon Apr 12 12:51:11 +0000 2010,False,False,wife of Dedi Syahputra,1143,12,118,True,132157681,en,Indonesia,http://abs.twimg.com/images/themes/theme13/bg.gif,http://pbs.twimg.com/profile_images/1258382976/Muslimah2lisan_normal.jpg,phootrhie,1790,False,132157681,bot
Sun Sep 18 00:40:06 +0000 2011,True,False,"Executive Recruiter | Separating the Cream from the Crop |
Sales, Marketing & Tech",24,288,0,False,375364803,en,Wilmington NC,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1719869039/c_normal.jpg,CaseyPedler,1566,False,375364803,human
Sun Mar 06 01:07:21 +0000 2011,True,False,Stock Trader.  Trend Following Approach.  Losers are held for days. Winners are held for months and years.,220,210,589,False,261467074,en,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/820671843405172737/TUJ55KIi_normal.jpg,stocktradingmon,771,False,261467074,human
Tue Apr 14 13:42:50 +0000 2015,True,False,Anthony Jayden 💙,2518,353,315,False,3156243152,en,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1087232932400455680/vwdQSBkc_normal.jpg,_kaaybekillinit,13153,False,3156243152,human
Tue Mar 08 01:35:42 +0000 2011,True,False,,522,5,21,False,262435267,en,California,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1676013547/Craig_Head_Shoot_normal.JPG,chdrossi,786,False,262435267,bot
Sat Dec 24 12:18:54 +0000 2011,False,False,"#Sagittarius♐
#Sexii
#GalaxyS7",1554,174,0,True,445451486,en,NOLa ATL  HTX LAX,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/787697119381422080/fVYntV-Q_normal.jpg,babyboidannie,2492,False,445451486,human
Sun Sep 04 19:24:43 +0000 2016,True,False,Je vie ma vie par un dictongarder vos amis close et vos ennemis rapproche.J'adore mon père cleste. I am a MTSU student with a goal :),64,2,0,False,772515754575028224,en,,,http://pbs.twimg.com/profile_images/772519382408916993/6N0D9msN_normal.jpg,trang_milik,143,False,772515754575028224,human
Wed Jun 21 10:46:19 +0000 2017,True,False,لا إل أل نت سبحانكك اني كنت من الظالمين .,26,0,0,False,877477776785162240,en,,,http://pbs.twimg.com/profile_images/879512743086366720/1RJKVbMt_normal.jpg,rhgjsxbydonrim1,174,False,877477776785162240,bot
Thu Oct 11 03:17:24 +0000 2012,True,False,,393,2,10,False,872913528,en,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/2946553713/196a3b64117b4c24507592da8a0fbe46_normal.jpeg,apechambers7,588,False,872913528,bot
Wed Nov 23 13:38:20 +0000 2011,False,False,Snap: rennanbarcelos,12857,512,942,True,419539514,pt,Macaé-Rj,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/745926893938032640/828U9HnN_normal.jpg,RennanBarcelos,19345,False,419539514,human
Tue Jul 14 05:33:03 +0000 2009,False,False,"Radialista, agente de viagens,administradora, friendólatra.
Viciada em filmes, séries e música.",35,156,1648,False,56617880,en,"Santo André,SP",http://abs.twimg.com/images/themes/theme7/bg.gif,http://pbs.twimg.com/profile_images/1650950087/imagem_normal.JPG,van_cris_m,4276,False,56617880,human
Wed Apr 05 06:17:00 +0000 2017,True,False,Cheop's law: nothing ever gets built on schedule or within budget. Trading stocks day trading.,11,0,0,False,849506133635149824,en,Atlanta,,http://pbs.twimg.com/profile_images/856408950840844288/AwvBEcql_normal.jpg,mLZNOXvdlVhiOIC,122,False,849506133635149824,bot
Thu Jul 27 21:09:22 +0000 2017,True,False,"Добрая,весёлая ,люблю катать на доскеобожаю суши,слушаю узыкуи смотрю ужастики)))",156,1,0,False,890680536821256192,en,,,http://pbs.twimg.com/profile_images/890689312307593217/g0wAaZpo_normal.jpg,ssjzldyeahsds71,255,False,890680536821256192,human
Sat Jul 23 03:57:36 +0000 2016,True,False,410,55233,1308,1067,True,756699758035632128,en,$,,http://pbs.twimg.com/profile_images/1127351451276271616/IEQeTXR8_normal.jpg,luckiflex,10208,False,756699758035632128,human
Tue Nov 12 01:53:56 +0000 2013,False,False,rider’21 ** boss up,50959,467,293,True,2177595581,en,woodbridge nj,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1128047417906081792/uyp_EuNw_normal.jpg,bradley921,11039,False,2177595581,human
Mon May 10 10:54:43 +0000 2010,False,False,adorable learner :),2262,307,343,True,142246600,en,on earth,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/496864154976669697/Yg9C_D1v_normal.jpeg,dewiayunovvv,5523,False,142246600,bot
Fri Jun 25 20:06:38 +0000 2010,False,False,2/2 of SPLASH Bros | NO ID’s 💳 | ΩΨΦ ⚡️ 6-Σ-16,37703,3511,2233,True,159586029,en,The 6,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1080330276587388929/yKkiVrwA_normal.jpg,GroovyCory,128336,False,159586029,human
Wed Nov 27 21:27:16 +0000 2013,True,False,,1028,11,25,False,2218459436,en,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/835463855048380418/JzXnt0UB_normal.jpg,Janet61Holland,1290,False,2218459436,bot
Sat Aug 30 13:01:53 +0000 2014,True,False,"LOVE BTS ,SEVENTEEN AND KPOP; LOVE ANIME AND JAPAN, #ARMYGANGGANG & #ANIMEALLIES",1515,35,0,False,2755860742,en,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/884813235060387841/EWv1LTNK_normal.jpg,_KOOKIE_V,1530,False,2755860742,bot
Mon Jul 06 01:01:10 +0000 2015,False,False,,2580,27,78,True,3269454156,en,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/897572699777753088/gj6q2UVC_normal.jpg,FairValentine23,2806,False,3269454156,bot
Sat Nov 26 04:46:37 +0000 2011,True,False,,2875,24,81,False,421603627,en,"Big Island , Hawaii",http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1124036482501627904/WS1YxtFx_normal.jpg,kylajocarvalho,3624,False,421603627,bot
Mon Jul 23 23:07:19 +0000 2012,True,False,,184,2,0,False,713295830,en,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/479693318914183169/Vh_1qzy2_normal.jpeg,joshjanicek,246,False,713295830,bot
Wed Apr 21 04:48:12 +0000 2010,False,False,@russellftmarkus,1618,1098,0,False,135387736,en,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/855734856554172417/1l3c45v4_normal.jpg,russnielreyes,5595,False,135387736,human
Mon Jul 20 20:08:19 +0000 2009,False,False,,2647,6,73,False,58575533,es,,http://abs.twimg.com/images/themes/theme5/bg.gif,http://pbs.twimg.com/profile_images/838272778423906304/-C194gUg_normal.jpg,cuiabanotesudo,3547,False,58575533,bot
Sat Sep 03 22:52:27 +0000 2016,True,False,"Specialst Travel Agent. Airline tickets! I can get you to where you need to be at the most reasonable cost and best schedule. During peaks, weekens, Holidays",77,0,0,False,772205646594863104,en,,,http://pbs.twimg.com/profile_images/772206940709617664/YmIdx23J_normal.jpg,RangerHawke,180,False,772205646594863104,human
Sat Mar 26 16:24:46 +0000 2011,True,False,"Artesana sostenible, papel y cartón",266,110,88,False,272488025,es,"La Orotava, Tenerife",http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/3298707573/f7a5c8b8755415a190b962e7b5431538_normal.jpeg,Marupache,774,False,272488025,human
Fri Sep 02 02:38:25 +0000 2011,True,False,,1326,1,0,True,366386558,en,"US, Oregon",http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1531816233/1_normal.jpg,kirbycarrisa,2036,False,366386558,human
Wed Nov 24 21:43:27 +0000 2010,True,False,,1665,16,0,False,219440323,en,leeds,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/378800000271051952/a181d87c2838b15ecb0fb0518e58c345_normal.jpeg,chelzie94,2290,False,219440323,bot
Tue Jun 09 19:37:53 +0000 2009,False,False,,7,7,0,False,45920933,en,,http://abs.twimg.com/images/themes/theme5/bg.gif,http://pbs.twimg.com/profile_images/497494417/nbs_normal.jpg,Anyny,381,False,45920933,human
Thu Apr 16 04:30:33 +0000 2009,False,False,"I've been hacked, none of these retweets are mine. I wonder how to delete my twitter? But I'm too lazy and don't care enough.  *shrug*",2185,30,88,False,31643771,en,"Bakersfield, CA",http://abs.twimg.com/images/themes/theme9/bg.gif,http://pbs.twimg.com/profile_images/378800000231648198/d7e5dd6061869c643519505c34982ac9_normal.jpeg,ambrpie,2961,False,31643771,bot
Wed Jun 21 09:35:52 +0000 2017,True,False,من كانت تريد الجنس تكلميأنا انسان سكسي وسعودي وفحل وأبيض حق حنان وكل حاجه,43,0,0,False,877460047059722240,en,,,http://pbs.twimg.com/profile_images/879619363380375553/bvsLYS8-_normal.jpg,ycvarxvavhivu21,217,False,877460047059722240,bot
Sat Nov 24 17:27:26 +0000 2012,True,False,,398,9,16,False,968432294,pt,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/807656480296013824/82LXqyaL_normal.jpg,GisellekcKarina,561,False,968432294,bot
Thu May 03 13:14:19 +0000 2012,False,False,"Hello, we're Ari, Giu and Jenny and we'll ALWAYS support Kristen. This is a FAN page on facebook, enjoy & follow us ✌! {RobstenIsUnbroken. ♡",2325,187,0,False,570045543,it,Italy,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/615567144642838528/RISo_1Ys_normal.jpg,KristenLoversxx,26770,False,570045543,human
Sun Mar 23 00:56:38 +0000 2014,False,False,|time traveler| •baduizm• |hip hop head| influenced by none🦅,133392,1027,498,True,2429943801,en,at the nightshow,http://abs.twimg.com/images/themes/theme10/bg.gif,http://pbs.twimg.com/profile_images/962377197960028162/2dsPIczH_normal.jpg,BIGMONEYMETTA,194460,False,2429943801,human
Sun Sep 04 15:17:28 +0000 2016,True,False,I'm crzy and I'm a hippie. I pee on peons and ell random childrn not to touch stuff in stores.,58,1,0,False,772453530636615681,en,,,http://pbs.twimg.com/profile_images/772454812323573760/OUVEmaif_normal.jpg,MinhGreveson,149,False,772453530636615681,human
Mon Oct 08 18:39:44 +0000 2012,False,False,and i oop-,33442,2786,99,False,868471188,en,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1126993806396743681/L4_ZnjSs_normal.jpg,unhhhhs,59611,False,868471188,human
Wed Nov 13 19:13:58 +0000 2013,True,False,"Saltwater Catering Inc's Executive Chef Louis Manginelli and his skilled team of production professionals, offer you a innovative design & a decadent cuisine!",894,385,749,False,2192788388,en,"Irvine, Ca",http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/870598715530194944/GYLfdqxV_normal.jpg,SaltwaterCaters,360,False,2192788388,human
Fri Nov 14 23:28:15 +0000 2008,False,False,"Born-again Christian; Gal 3:28 ⚡TBLightning⚡, RaysBaseball , Supply-side💲Fair Trade",50353,2261,3037,True,17398291,en,"Tampa, FL",http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/1119399964277465088/WEaYZdQM_normal.jpg,TampaBayAJ,7906,False,17398291,human
Mon Nov 15 17:19:12 +0000 2010,True,False,,2451,46,0,True,216049127,en,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1207181663/image_normal.jpg,EM6YUTA,4314,False,216049127,bot
Sun May 18 23:33:46 +0000 2014,False,False,Illinois  State University running back #20/Spring 16 / Illinois State Masters Program Fall 16 insta=@jerueltaylor dream chaser go(ld)(al) getter,1095,0,0,False,2505791142,en,"Chicago, Illinois",http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/736704965939318784/tjNiefsC_normal.jpg,_jeez2y5,1057,False,2505791142,bot
Tue Feb 28 21:53:29 +0000 2012,False,False,,2387,19,0,False,507975093,en,Gateshead,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1860991983/tumblr_lzga23YBRX1r014ouo1_500_normal.jpg,MyVGateshead,3373,False,507975093,bot
Thu Aug 24 06:35:04 +0000 2017,True,False,ЖИНЬ - это процесс ожидания МЕРТИ,121,0,0,False,900607369108873216,en,,,http://pbs.twimg.com/profile_images/900627213661372417/7mm068_t_normal.jpg,sfxwpexbeux79,167,False,900607369108873216,human
Mon Aug 16 02:45:57 +0000 2010,True,False,,2247,24,4,True,178942261,en,Rio de Janeiro,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1393409021/026_normal.jpg,asrbaez,3357,False,178942261,bot
Fri Mar 16 01:08:05 +0000 2012,True,False,"The battle is not yet won, until we have conquered the person in the mirror #lifeisAriddle",2425,216,509,True,525907637,en,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/595009111059779584/y9wWNDz1_normal.jpg,2FlyAllan,3234,False,525907637,human
Fri Feb 19 14:38:41 +0000 2016,True,False,"FX and Binary Options trader with #FHT We have vacancies for new traders, if you are interested in joining my team then please DM me to start your free trial.",13,209,76,False,700690974800936963,en-gb,"Chelsea, London",,http://pbs.twimg.com/profile_images/703246800833089536/QK8e-yOG_normal.jpg,Jordan_FHT,30930,False,700690974800936963,bot
Mon Oct 10 22:07:50 +0000 2011,True,False,,1214,10,110,True,388527179,en,"Yeadon, PA",http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/937544254636937216/wWYiSwig_normal.jpg,worvy1,1022,False,388527179,bot
Tue Nov 03 09:20:34 +0000 2015,True,False,Cuenta de información sobre Justin Bieber. Contactanos: teamlatinjustinofficial@gmail.com,5300,22,49,False,4111284612,en,América Latina & España. ,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/769076967908007938/EM40VjOm_normal.jpg,EsmeraldaLovell,5298,False,4111284612,bot
Wed Jun 01 05:35:47 +0000 2016,True,False,,995,5,0,False,737880301922357248,en,"Toronto, Ontario",,http://pbs.twimg.com/profile_images/871915543690846208/2b6Io8_M_normal.jpg,misstsesama,1604,False,737880301922357248,bot
Fri Feb 14 02:25:33 +0000 2014,True,False,criminal justice is my passion; my fur baby's are my life; my heart and soul belong to an extraordinary man,2361,46,0,True,2342408824,en,"Milford, CT",http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/809642521651511296/klKbXnKX_normal.jpg,DaviesJesdav93,2387,False,2342408824,human
Thu Jul 16 03:38:14 +0000 2015,True,False,,9222,206,47,True,3281209730,en,CA,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1089735747806982146/s2S2GPSi_normal.jpg,msft_mikee,3988,False,3281209730,human
